China,59.04849999999994
India,43.10199999999998
Oman,38.2183
Haiti,36.58509999999997
Japan,23.74469999999999
Brazil,22.235199999999995
Indonesia,21.414099999999998
Russia,19.657800000000005
Qatar,18.828999999999994
Tunisia,18.741299999999995
Lebanon,16.7886
Armenia,16.514900000000008
Turkey,15.353599999999997
Georgia,13.8341
Syria,13.084899999999994
Saudi Arabia,12.95059999999999
Bangladesh,12.9281
Slovenia,12.830200000000003
Hong Kong,12.785500000000003
Jersey,12.3997
